nose_y,nose_x,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,target
0.23208144,0.3689978,0.22118936,0.35881364,0.22649841,0.35498115,0.22610742,0.33033952,0.23412818,0.32130617,0.2783765,0.33285868,0.31274804,0.3096957,0.29790187,0.45347413,0.32627916,0.4214022,0.29256958,0.5047571,0.30098778,0.49698922,0.51777554,0.32553595,0.52227294,0.31815648,0.5946845,0.44326577,0.564016,0.42277884,0.6161995,0.45395106,0.6122117,0.44795626,0
0.23263155,0.36981162,0.22140478,0.35604566,0.22401962,0.35530555,0.22741614,0.32057446,0.23160127,0.32034212,0.28628668,0.33194965,0.30761808,0.32171178,0.30007076,0.4644322,0.32568887,0.43750066,0.2866777,0.502409,0.29707164,0.49514967,0.5259866,0.3266403,0.53243667,0.31451616,0.6000326,0.4435986,0.5768108,0.43218774,0.65751106,0.4860794,0.618413,0.4478529,0
0.23424044,0.37072724,0.22236124,0.35851645,0.22539905,0.35647446,0.22524002,0.32274723,0.22850466,0.3190729,0.28662384,0.3296259,0.3105132,0.31362727,0.3028543,0.4604226,0.32733393,0.42800313,0.279973,0.49730092,0.30128837,0.4875914,0.5253057,0.32052785,0.5358887,0.3128576,0.60055435,0.42291826,0.5807975,0.41273427,0.621338,0.45214257,0.617074,0.4465863,0
0.23043077,0.3687395,0.2162655,0.3560551,0.21943837,0.35338303,0.22585791,0.3226021,0.22612493,0.31754726,0.2765199,0.3284189,0.30815667,0.31505102,0.29605457,0.46044433,0.32666692,0.42885134,0.27438188,0.5010301,0.2911986,0.49275565,0.5192816,0.31394956,0.5319892,0.30550176,0.5897388,0.4205217,0.576727,0.40836376,0.6176338,0.4462489,0.6150485,0.44098485,0
0.25063914,0.3541077,0.23044126,0.3391994,0.23860285,0.3429461,0.24646148,0.31675246,0.25007668,0.32082358,0.30574673,0.30742577,0.35226846,0.3034624,0.32336134,0.32928175,0.45798486,0.39977655,0.30162144,0.47678125,0.31304795,0.47374064,0.56772214,0.27690744,0.60330904,0.2861808,0.60385466,0.423033,0.6309662,0.4204374,0.6270112,0.45878002,0.63718295,0.4482758,0
0.25241807,0.35090822,0.24225412,0.34342307,0.24413332,0.3401004,0.25336385,0.31843275,0.2559331,0.31237602,0.30943412,0.31454587,0.33850068,0.2958976,0.33212656,0.43057382,0.34646648,0.39609212,0.30020818,0.47979197,0.32395637,0.45319402,0.5622421,0.29691148,0.57900995,0.2866915,0.62227815,0.39890474,0.62138283,0.3925347,0.6285936,0.43270254,0.62859327,0.42937595,0
0.26109847,0.36035666,0.24885607,0.35086405,0.25168163,0.34878427,0.26130444,0.3268309,0.26864442,0.32380515,0.31112242,0.32010126,0.35342836,0.30891,0.32072148,0.44942677,0.34973305,0.41667986,0.30608618,0.4841745,0.32597873,0.45439827,0.5547343,0.29761076,0.5829041,0.2974919,0.5961499,0.42027622,0.60981596,0.4045713,0.62541276,0.43698472,0.626393,0.4413852,0
0.25497967,0.35059446,0.24631822,0.34368134,0.25020805,0.3403903,0.2567792,0.3136733,0.26169145,0.30978632,0.31201717,0.31427813,0.3354554,0.29114842,0.3169941,0.42883718,0.33804044,0.39037105,0.28900793,0.49029827,0.3090673,0.46521664,0.5658916,0.29930744,0.57979476,0.28581017,0.6034427,0.42123365,0.6293415,0.3785739,0.62598383,0.42800504,0.6277476,0.42259428,0
0.2553082,0.35603207,0.2463594,0.34912285,0.24981391,0.34553987,0.2556457,0.31915462,0.2617761,0.31469363,0.31086713,0.31693044,0.3338601,0.3005338,0.3161128,0.42931956,0.33664677,0.39740086,0.28892824,0.49005193,0.310933,0.46372685,0.5649564,0.29790425,0.5791191,0.28691706,0.6028328,0.42197964,0.61392653,0.4006238,0.6245426,0.42546654,0.6250844,0.42488307,0
0.25219977,0.3578837,0.24001758,0.3484448,0.24271266,0.34629852,0.252522,0.32323593,0.25713933,0.3188343,0.3093919,0.31547853,0.338754,0.3046156,0.3039612,0.4488239,0.3360523,0.4090656,0.28677687,0.4950788,0.30423152,0.47567672,0.56020665,0.29792765,0.57520497,0.28663242,0.61003524,0.41717502,0.60950506,0.40119666,0.6288341,0.42511082,0.62844145,0.42101544,0
0.2585213,0.36105475,0.24894027,0.35334012,0.24886134,0.35389373,0.26042444,0.32180986,0.26426178,0.3188904,0.31275868,0.31749374,0.33586937,0.30254644,0.31686223,0.43008122,0.33508962,0.39979738,0.29186743,0.48950768,0.3090941,0.4664204,0.5589284,0.2959936,0.57021546,0.28486064,0.6042928,0.40999287,0.61033374,0.3963008,0.62844443,0.42605352,0.6264672,0.422742,0
0.26459536,0.35684395,0.24965458,0.3497004,0.25430042,0.3472997,0.25767857,0.3238818,0.26608664,0.31958693,0.30927905,0.31751907,0.3392925,0.30141377,0.30255392,0.4518306,0.33901724,0.41507003,0.293853,0.48916256,0.30674076,0.46490192,0.56224436,0.28487778,0.5802958,0.28026038,0.61586195,0.3970891,0.61914086,0.3768596,0.6264153,0.42792124,0.6256883,0.42491448,0
0.2589023,0.35490805,0.24602088,0.34721732,0.2504157,0.34646517,0.25987136,0.31555694,0.26670673,0.31509447,0.3120663,0.31352612,0.3500762,0.30276805,0.3081125,0.45382726,0.34507138,0.4087641,0.29321378,0.49136555,0.30914924,0.47108063,0.55808365,0.292013,0.57649446,0.28032434,0.61609197,0.4230494,0.61763144,0.4050197,0.63602567,0.42555463,0.63467246,0.4210292,0
0.2518257,0.35506755,0.24248253,0.34589443,0.24545264,0.34463036,0.25458822,0.31303012,0.2608307,0.31290546,0.30934265,0.32012475,0.3342273,0.30566108,0.3090282,0.44983146,0.3410496,0.41295236,0.2838479,0.49723488,0.30129585,0.47411752,0.5577968,0.29675362,0.5674518,0.28489548,0.6152915,0.44018504,0.6104685,0.41973984,0.63927853,0.42949492,0.636717,0.42727658,0
0.24634492,0.35664138,0.23549771,0.34749645,0.23871589,0.34570962,0.25422895,0.31600344,0.25307068,0.314719,0.30655527,0.32320368,0.33098134,0.30584544,0.31977475,0.42638704,0.3405264,0.39405572,0.2960754,0.48254248,0.3103685,0.46610615,0.55926675,0.29711896,0.56363046,0.2905518,0.60446477,0.4295362,0.5950832,0.42111725,0.63912994,0.42870766,0.63707656,0.4274108,0
0.24629483,0.35752827,0.23335353,0.34913692,0.2366343,0.34744704,0.2522347,0.3173889,0.25050056,0.31610888,0.30443746,0.3237254,0.33000147,0.30566883,0.31658304,0.42948502,0.3405341,0.40027088,0.29536042,0.49246904,0.30947775,0.46613908,0.55787945,0.300309,0.5632102,0.29299843,0.6043514,0.42982158,0.6100694,0.41944143,0.6380819,0.42814252,0.6381558,0.4268435,0
0.2462735,0.35579106,0.23532175,0.34760916,0.23871815,0.34556085,0.25284153,0.3166228,0.2519628,0.3143109,0.30409932,0.3252977,0.3299178,0.30335674,0.31606323,0.4295301,0.33776104,0.39495957,0.29197568,0.48548865,0.3102267,0.4649812,0.5533205,0.2990695,0.55914044,0.28841653,0.61746526,0.42370182,0.60197306,0.40727746,0.6400385,0.428185,0.6377835,0.42559928,0
0.24689238,0.35881758,0.23443785,0.34977815,0.23668292,0.3480712,0.24486081,0.3170932,0.24889621,0.31474435,0.30738828,0.32248122,0.3268021,0.30347568,0.31846675,0.42845505,0.33677515,0.39738092,0.2940879,0.49480292,0.30698207,0.46534514,0.5620376,0.29924726,0.5644953,0.2904492,0.61720073,0.43119273,0.5981559,0.42153582,0.6310636,0.42991346,0.6273416,0.4265724,0
0.24762508,0.35382313,0.23572533,0.34566543,0.23852846,0.343571,0.24440579,0.31668067,0.24932782,0.31342185,0.30694556,0.32058996,0.3276685,0.29993194,0.32087648,0.42578924,0.3395507,0.39211112,0.29713076,0.48277926,0.3107959,0.46113682,0.55600816,0.29924408,0.561344,0.2880537,0.60017294,0.42796582,0.58964485,0.40959293,0.6344199,0.42651188,0.63211375,0.4233318,0
0.24520819,0.35771593,0.23242605,0.34818956,0.23406753,0.34649214,0.25054258,0.3154723,0.24582055,0.31404805,0.3074918,0.3184117,0.32448637,0.29818857,0.31958514,0.42684162,0.3367369,0.39499938,0.29251873,0.4959132,0.3071627,0.46358383,0.55629694,0.2997805,0.5612216,0.2886013,0.61361086,0.42852664,0.60538006,0.40841538,0.65701354,0.46134767,0.6314424,0.4271028,0
0.24779785,0.35279816,0.23616134,0.34390447,0.23980497,0.34134883,0.24392837,0.3183539,0.2517889,0.31452638,0.30203766,0.32458073,0.3304222,0.3015864,0.31702012,0.42855498,0.338709,0.3881923,0.29714566,0.48906237,0.31156558,0.4619565,0.5519624,0.3008744,0.55948204,0.2876156,0.5999417,0.4293339,0.59896195,0.41108954,0.6735904,0.46859118,0.6347946,0.42493388,0
0.2333633,0.35807618,0.22700998,0.34942973,0.22809105,0.34696382,0.24733965,0.31989285,0.24373715,0.31682444,0.30152112,0.32644758,0.31212372,0.30474606,0.3088196,0.44138014,0.32519293,0.39746103,0.28583416,0.48956737,0.3028983,0.46781522,0.55630696,0.29493082,0.560765,0.2802766,0.6051129,0.42753777,0.5873222,0.41426682,0.63093936,0.4270665,0.6260891,0.42130718,0
0.23806062,0.35571796,0.22731358,0.3497543,0.22921029,0.34806952,0.24712597,0.31854534,0.24755727,0.31475988,0.30097675,0.32481655,0.31750974,0.30511093,0.30763516,0.4456055,0.32881707,0.39886707,0.2948732,0.4885344,0.3043819,0.46745747,0.55324495,0.30145854,0.55687153,0.29027855,0.6032873,0.42892942,0.5745455,0.4155819,0.638588,0.42620462,0.62653834,0.42102146,0
0.25002593,0.35943243,0.23962389,0.35134763,0.24226853,0.34946036,0.24617183,0.3190304,0.25208578,0.31638652,0.29902095,0.31817257,0.32970497,0.30110252,0.3167554,0.4287191,0.3382337,0.3965113,0.29584947,0.49258816,0.30800915,0.46754628,0.553164,0.29227304,0.5625088,0.2807377,0.60058326,0.4270485,0.586378,0.4153484,0.6294491,0.42714405,0.6337806,0.42448935,0
0.25125235,0.35363322,0.23866765,0.34477127,0.24091719,0.3430359,0.24472986,0.31391397,0.24825725,0.31189734,0.3041071,0.3128609,0.32680565,0.29569566,0.3180208,0.42074785,0.3361857,0.39287898,0.29292753,0.48717386,0.30867332,0.4649981,0.5518687,0.27948365,0.5651759,0.27349705,0.61935264,0.40354463,0.6100128,0.39213428,0.63502514,0.42042825,0.62981963,0.4092631,0
0.23941116,0.35117763,0.2272982,0.34139693,0.22876792,0.3392995,0.24337944,0.3137381,0.2422249,0.31003886,0.30309245,0.31576896,0.31942075,0.29349804,0.31748992,0.41771072,0.33223963,0.39026114,0.2920338,0.48804122,0.30409372,0.4662355,0.55852175,0.27638227,0.5669422,0.26255798,0.6217108,0.39521283,0.61064464,0.3726009,0.66265833,0.46018013,0.6340568,0.42362565,0
0.24619728,0.35437196,0.23650251,0.34569022,0.240602,0.34483993,0.2516776,0.3122502,0.25334117,0.31278935,0.29699126,0.3177086,0.33625126,0.30932018,0.30435705,0.44714233,0.3466463,0.3985171,0.29560062,0.47644544,0.31085372,0.4684475,0.54795265,0.27921438,0.55862826,0.27875978,0.639452,0.37678033,0.62995076,0.37116846,0.63893485,0.41127414,0.6360744,0.4116485,0
0.24548988,0.35072756,0.2357338,0.34096676,0.23910704,0.33946502,0.24809185,0.31048593,0.25035867,0.30874318,0.30516618,0.31445113,0.32945287,0.30662298,0.3057961,0.44512838,0.33774063,0.4002602,0.29576072,0.48092267,0.30474013,0.4673288,0.56413835,0.28044307,0.5619234,0.2808668,0.62100965,0.40040588,0.58932185,0.3845076,0.6410337,0.4116456,0.63285965,0.41138715,0
0.25118554,0.3484609,0.2402625,0.33823138,0.24308681,0.33663866,0.2525031,0.31352434,0.2528824,0.310196,0.30869237,0.30341184,0.3417545,0.300514,0.3201592,0.42734405,0.34376,0.3971876,0.29536402,0.4849759,0.3120948,0.4611971,0.57329535,0.27568603,0.5834312,0.2766021,0.62557214,0.39826494,0.6320395,0.39031348,0.6338591,0.41173884,0.63268673,0.40915436,0
0.24848595,0.3515516,0.23943532,0.34204543,0.24257813,0.33972308,0.25115114,0.31259608,0.25356042,0.3087539,0.31145447,0.31344998,0.33019418,0.30493438,0.31807977,0.4334013,0.33971792,0.40325862,0.2903374,0.47747707,0.30676064,0.46503538,0.56692964,0.28130764,0.5663598,0.28165388,0.6242558,0.40055722,0.61263955,0.37933546,0.6351527,0.4096956,0.6339123,0.41038948,0
0.24843065,0.34658024,0.23610818,0.33603734,0.24164204,0.33471435,0.2481519,0.30959475,0.25439483,0.3069636,0.30621037,0.31196856,0.33884895,0.2958501,0.31902134,0.42898545,0.34764296,0.39591894,0.29504567,0.48224792,0.3125432,0.46163294,0.5706703,0.28235012,0.58015126,0.27963287,0.6230519,0.42510468,0.62115324,0.41549695,0.640115,0.41992658,0.63718677,0.4115275,0
0.24844155,0.34948465,0.23764142,0.3404598,0.24189143,0.33867845,0.2500094,0.31108463,0.2552511,0.3084961,0.30944264,0.31378838,0.3292372,0.30262074,0.320014,0.4290738,0.34172782,0.40285394,0.2970844,0.47087508,0.3100137,0.46013725,0.56466305,0.28117198,0.5663061,0.27685553,0.61717063,0.42863557,0.60216844,0.4077881,0.6323075,0.41761595,0.6275861,0.4119655,0
0.24754184,0.34500906,0.23752499,0.33234578,0.24227582,0.3304791,0.24752373,0.30698094,0.253219,0.3037472,0.3040227,0.31088924,0.32946277,0.29291695,0.3182113,0.42476428,0.34147495,0.39316887,0.29602617,0.4717909,0.31186196,0.45792365,0.5564681,0.28006697,0.5656072,0.27571887,0.62378967,0.40145156,0.6157037,0.39134794,0.6389988,0.41933927,0.63114965,0.41229987,0
0.25152537,0.34937173,0.24178618,0.33744097,0.24671474,0.33536887,0.24910852,0.30975923,0.2563668,0.305736,0.29819313,0.3121186,0.33401603,0.29634094,0.3190912,0.42608643,0.34474263,0.3869347,0.29737437,0.47109443,0.31312257,0.4608371,0.55559504,0.28444335,0.5674716,0.27777433,0.61682487,0.42042875,0.61699796,0.39845178,0.6392586,0.41697294,0.63182235,0.41027236,0
0.25021532,0.35055733,0.23887718,0.33892155,0.24362174,0.33664522,0.24827218,0.31047776,0.25378165,0.30698204,0.29554695,0.3126294,0.3342756,0.29898542,0.31642133,0.43038,0.34662247,0.39269215,0.29604426,0.47190714,0.3121157,0.46109244,0.5564703,0.2867639,0.5675302,0.27843392,0.6070827,0.42810735,0.60301054,0.40573317,0.6313224,0.41867352,0.62758577,0.41330355,0
0.25245664,0.35140693,0.24417952,0.34422052,0.24771559,0.34206206,0.2541813,0.31290376,0.25859278,0.31006467,0.308268,0.31584257,0.33237416,0.3043513,0.31593472,0.43080863,0.34417772,0.402801,0.29581094,0.47984883,0.30969092,0.46449694,0.5608244,0.28755137,0.565798,0.28257355,0.6168979,0.4233262,0.5957924,0.40319955,0.63832283,0.4169125,0.62812966,0.41143155,0
0.24838495,0.34754878,0.23777275,0.33534968,0.24263662,0.33378363,0.24995975,0.3094464,0.25576818,0.30675465,0.30612347,0.31197086,0.32926878,0.29998115,0.32247442,0.41084594,0.34023103,0.39130002,0.2981774,0.46980911,0.31156942,0.4593035,0.55248606,0.29349065,0.55819154,0.2854627,0.6210066,0.42631942,0.60197794,0.40563017,0.65488696,0.43714902,0.63600314,0.4217586,0
0.26804677,0.35590908,0.2530063,0.34770676,0.25228098,0.34649095,0.26463497,0.31722447,0.25984752,0.31430233,0.32370907,0.30564818,0.3293051,0.30251697,0.31751782,0.4293463,0.32500505,0.40247202,0.2928306,0.49002123,0.3028299,0.46810088,0.576761,0.28210634,0.5747622,0.2815604,0.6070435,0.40391278,0.5971708,0.3997963,0.63165617,0.42247754,0.6233412,0.41471407,0
0.25521272,0.34837458,0.24629825,0.34088513,0.24931964,0.33873534,0.25754893,0.3122853,0.2599876,0.30879343,0.3140011,0.3100884,0.32792833,0.30039853,0.31922483,0.4248329,0.3368927,0.3951642,0.29493326,0.48337054,0.3078761,0.46134505,0.5658902,0.28244618,0.5659466,0.27807996,0.60492146,0.40409952,0.5915712,0.39557105,0.62952024,0.41410825,0.62468755,0.4108163,0
0.25501662,0.3474645,0.2442865,0.3375649,0.24689698,0.3361166,0.25658157,0.3116879,0.25666726,0.30863276,0.31593105,0.3091777,0.32163984,0.2977879,0.31949508,0.42551216,0.3287362,0.39916176,0.29578975,0.48593527,0.30647257,0.46638584,0.5661376,0.2883951,0.5680706,0.2820198,0.6034047,0.422498,0.5960147,0.40366194,0.62846047,0.41690165,0.62483287,0.41286182,0
0.27144757,0.31853792,0.26968896,0.29764035,0.2568997,0.3099558,0.28828642,0.27507663,0.26573485,0.3043847,0.3515066,0.30979598,0.31544966,0.31211978,0.33252752,0.41422567,0.31301847,0.3994568,0.291596,0.47341114,0.27305114,0.4552294,0.5765562,0.33299285,0.54584676,0.33421454,0.5898701,0.44542593,0.48976395,0.42570537,0.6613794,0.44545734,0.61716807,0.43947288,1
0.2696898,0.3104636,0.26703984,0.291514,0.25358185,0.30512214,0.28856185,0.26966664,0.26234603,0.30342332,0.3427664,0.30874977,0.33062696,0.31125212,0.33120888,0.4100202,0.32635114,0.39551005,0.289611,0.47117648,0.2855201,0.45183545,0.5657571,0.33982754,0.5566146,0.33470434,0.58037263,0.45062196,0.51923585,0.4266773,0.64389825,0.45914158,0.6218355,0.4394371,1
0.2729032,0.3171159,0.26796612,0.29701257,0.2550608,0.30798447,0.28936166,0.27448404,0.2640245,0.30182528,0.34754154,0.3111312,0.3185652,0.31506056,0.33225405,0.4113397,0.31416902,0.39851242,0.292723,0.47228798,0.28367063,0.45624453,0.57171524,0.3342856,0.5489422,0.33470505,0.58042663,0.44906458,0.5150026,0.42746255,0.64385164,0.45633215,0.6197753,0.43881285,1
0.15713605,0.43373,0.14525652,0.41734934,0.14664355,0.412799,0.16709313,0.388703,0.16891745,0.37871665,0.22678046,0.41205162,0.27947462,0.36719042,0.27677706,0.5473941,0.35138568,0.4560513,0.26206553,0.6626302,0.32940483,0.5342489,0.53508747,0.4550453,0.5457852,0.43377614,0.7409393,0.5450968,0.7573725,0.5280318,0.96924627,0.6363121,0.9615204,0.62371564,0
0.1873095,0.45062482,0.17752932,0.42922604,0.16989051,0.44755614,0.20362073,0.3881722,0.18241143,0.43083224,0.2625215,0.4113806,0.30038795,0.38751006,0.29080993,0.5597782,0.34867674,0.47823334,0.27163005,0.6613442,0.34067187,0.5339462,0.56177366,0.44430873,0.5739162,0.42029238,0.7913925,0.53043413,0.80569637,0.51209974,0.9843368,0.62348413,0.9844481,0.6094322,0
0.17800139,0.45624232,0.1668013,0.43597183,0.16136578,0.45753962,0.1907153,0.38969132,0.17656374,0.44233233,0.25638503,0.4105266,0.28186047,0.39291263,0.28757674,0.5513133,0.3301417,0.45261765,0.2741897,0.64888495,0.3438713,0.50013363,0.5587378,0.42686567,0.56429976,0.412202,0.7857593,0.5149636,0.78861827,0.5024445,0.98088336,0.6070671,0.9787431,0.5884426,0
0.13887587,0.47030216,0.12619421,0.45644063,0.12435406,0.4556198,0.14483388,0.41269442,0.14070176,0.41351342,0.23093234,0.41035554,0.24855855,0.3725431,0.25588173,0.5471384,0.29685515,0.47404334,0.23801681,0.63947916,0.26714438,0.5515461,0.55329263,0.41466063,0.5639863,0.3974523,0.786108,0.507705,0.7918415,0.50175065,0.98733544,0.5817597,0.9857575,0.57831454,0
0.14256176,0.47857317,0.12467682,0.46967524,0.12543264,0.46733627,0.14125362,0.43057728,0.14085785,0.42355344,0.22991805,0.41988704,0.25142866,0.37125444,0.26237127,0.5538101,0.30399132,0.4635659,0.24251747,0.6625056,0.26139358,0.54784214,0.53607035,0.41204712,0.5441041,0.39263254,0.7674889,0.4914602,0.7821307,0.48569506,0.811113,0.5514363,0.74929035,0.5096792,0
0.14148483,0.48712766,0.12760615,0.47580993,0.1289449,0.47095644,0.14647423,0.4407074,0.1476993,0.4285446,0.24990366,0.44281125,0.25178182,0.3850841,0.27015513,0.5834268,0.28034228,0.500126,0.24145123,0.6730256,0.26125664,0.56428486,0.57234967,0.4178242,0.57893527,0.39628908,0.7910483,0.5108764,0.7875241,0.4980517,0.973415,0.6109146,0.97183937,0.59121937,0
0.19249581,0.4972268,0.17664587,0.48631653,0.1798898,0.48148927,0.19423366,0.45198962,0.1951087,0.4372891,0.2920158,0.45130277,0.31026292,0.38401628,0.30727145,0.60961014,0.3305847,0.49990505,0.2536494,0.71882886,0.28198284,0.54798573,0.6363028,0.4264865,0.6432422,0.40081823,0.8337183,0.52157134,0.83685327,0.50778115,0.9781882,0.5931195,0.9773412,0.583495,0
0.21416382,0.5085736,0.19967237,0.5035895,0.20210432,0.49481845,0.20972472,0.47459054,0.20939706,0.45149475,0.3013988,0.4679626,0.3181445,0.3908671,0.31062034,0.6093598,0.32059717,0.5207605,0.26414216,0.71311593,0.29093516,0.5467309,0.6552692,0.424362,0.6468631,0.3997587,0.86050105,0.53366613,0.84912896,0.51715297,0.9877907,0.58309406,0.9871699,0.582684,0
0.21620153,0.51825047,0.20630257,0.512843,0.20891307,0.5054669,0.21888815,0.4824316,0.22168067,0.4630782,0.31180674,0.46730503,0.33356616,0.40508565,0.32046306,0.60490406,0.33357966,0.52943,0.2726301,0.7065429,0.30516773,0.54973316,0.69240403,0.4341395,0.68487996,0.41641152,0.9295193,0.547889,0.9222025,0.5435835,1.0012455,0.58443034,0.98894495,0.57295895,0
0.20981425,0.52106905,0.19700682,0.52069527,0.19906466,0.51340604,0.20907371,0.4869482,0.20585011,0.46943772,0.2872958,0.45939773,0.31670696,0.3945328,0.3079486,0.6035663,0.33853412,0.50055903,0.26739028,0.7070682,0.29977167,0.5507695,0.67090595,0.43890712,0.6724117,0.41287774,0.90591645,0.54501355,0.89883006,0.5352179,1.0032039,0.59685045,0.9915122,0.5709658,0
0.21351346,0.526678,0.20260343,0.5238465,0.20466381,0.5167353,0.21051186,0.4903006,0.20678936,0.4740878,0.28938028,0.45926678,0.31550595,0.3968463,0.30930436,0.5996921,0.33658525,0.50160915,0.26749736,0.70349544,0.29881856,0.5555397,0.6694607,0.44626033,0.66548866,0.4169329,0.901262,0.5518831,0.9018837,0.5424171,1.0000842,0.6191851,0.99806046,0.59895974,0
0.21581307,0.51681685,0.2048865,0.5162643,0.20867476,0.5074513,0.20747247,0.4833619,0.20990518,0.46393722,0.291404,0.44816834,0.3157154,0.38277572,0.30860677,0.5980012,0.33571613,0.49812895,0.26401126,0.7081114,0.2958441,0.5597321,0.6658786,0.43823576,0.66440636,0.4102205,0.9097258,0.5458782,0.90953225,0.53826284,1.0036781,0.61598974,1.003334,0.59769773,0
0.23750937,0.51895636,0.22185802,0.52023655,0.22506055,0.5110093,0.22952537,0.49125808,0.22644046,0.46597418,0.30578798,0.46045685,0.3267175,0.37248343,0.31333238,0.60190654,0.3436978,0.49237677,0.27288458,0.7106519,0.30805004,0.529155,0.6762256,0.4232204,0.6765622,0.38983554,0.90604347,0.54329216,0.9051237,0.53162485,1.0097584,0.59692943,1.004591,0.5761658,0
0.23395954,0.5056381,0.2189366,0.50699997,0.22116159,0.49596673,0.2236582,0.48427737,0.22342306,0.45629284,0.3035578,0.458562,0.32331467,0.37387192,0.3120804,0.59607023,0.3372738,0.4971101,0.27035874,0.7041444,0.30322862,0.5246209,0.67636174,0.42653453,0.66923326,0.39225766,0.91023684,0.5476256,0.9101901,0.5311168,1.0079505,0.5996506,0.97527593,0.55220723,0
0.21647194,0.5188962,0.20336221,0.51680136,0.20610932,0.509937,0.20799935,0.47997698,0.20741914,0.4652863,0.28559738,0.4494581,0.31215602,0.37895042,0.30345494,0.59306943,0.33732796,0.48224482,0.26186883,0.70326114,0.29566628,0.5490111,0.66102326,0.43097484,0.66314167,0.40547654,0.8741926,0.54422283,0.8786957,0.53444636,0.9950227,0.60482836,0.993497,0.5938336,0
0.21284568,0.5130594,0.20272462,0.51329446,0.20631477,0.50387055,0.20653242,0.48340818,0.20541474,0.45992327,0.28859267,0.4563237,0.3134307,0.37759185,0.3055952,0.58840793,0.33288667,0.4984365,0.25224686,0.7139389,0.29663387,0.537,0.6461096,0.4372685,0.65175503,0.40767646,0.86002886,0.5484719,0.86212325,0.5321888,0.9865567,0.63732255,0.99317896,0.6193348,0
0.22388372,0.5008579,0.21171397,0.50338507,0.21365772,0.49482024,0.21374427,0.4726119,0.20973085,0.45213288,0.2813267,0.43838868,0.309885,0.36364263,0.29723966,0.58350635,0.3318842,0.49920803,0.2539975,0.69611853,0.30034545,0.53250897,0.64090365,0.41967648,0.6489905,0.38699707,0.85805005,0.53967464,0.8593793,0.514186,0.99246633,0.6182913,0.9944522,0.590729,0
0.22287562,0.49796462,0.20951805,0.49895677,0.21179357,0.4893541,0.21353832,0.4691689,0.21038799,0.4446916,0.28350452,0.44607887,0.31053424,0.36065003,0.3041641,0.5789104,0.32788607,0.48352212,0.25839913,0.69509816,0.29084212,0.5304009,0.64508533,0.42916784,0.65506697,0.3961181,0.8608696,0.5407733,0.8630616,0.52364117,0.9896325,0.6438491,0.99282897,0.61551976,0
0.23062524,0.49614352,0.21411532,0.49705106,0.2150087,0.48898685,0.2130587,0.46832186,0.21337995,0.44345614,0.28719342,0.4432764,0.3142817,0.35543567,0.3048364,0.58850086,0.33542532,0.48089573,0.25392276,0.7037193,0.30194896,0.53205955,0.6556363,0.42328233,0.6580112,0.38913757,0.8795166,0.5424035,0.8797673,0.5307435,0.99078506,0.6381979,0.99454117,0.59528345,0
0.23035854,0.5015508,0.2129618,0.5023957,0.21587251,0.49488014,0.2150588,0.4743893,0.21697569,0.4501952,0.292863,0.4452967,0.31710497,0.37370417,0.30403966,0.5917265,0.334347,0.49699283,0.25431347,0.70509076,0.2981053,0.5370494,0.65958476,0.43090004,0.66067064,0.40542588,0.87379813,0.5457425,0.8807954,0.5310658,0.9916035,0.640661,0.9984156,0.62366354,0
0.24552421,0.49371895,0.23196167,0.49669218,0.2347127,0.48756003,0.23730068,0.4730423,0.2373135,0.44809204,0.32221347,0.4423693,0.34424138,0.3825481,0.32844192,0.5897899,0.34571514,0.51618177,0.27271724,0.6980387,0.3053168,0.5265105,0.6873762,0.4278589,0.6863439,0.4030761,0.9197103,0.5501281,0.91834915,0.53876984,1.009189,0.58503246,0.9764971,0.5630607,0
0.2584929,0.49583015,0.24536502,0.49671718,0.2476946,0.48909146,0.24859366,0.46690375,0.24528907,0.4483369,0.32504362,0.43479568,0.3486738,0.37483686,0.33092332,0.5895867,0.34905848,0.5086654,0.2769066,0.69814837,0.315334,0.52749705,0.6842576,0.4163824,0.6826839,0.3880293,0.9224627,0.5386629,0.9239863,0.52827656,1.0136726,0.5847416,0.9770067,0.5579564,0
0.25782377,0.5083066,0.24125084,0.50605667,0.24401009,0.4991296,0.24675064,0.47233462,0.24407771,0.45458636,0.32530725,0.4503902,0.34864137,0.3817502,0.32809305,0.5943207,0.34707367,0.50777835,0.27481058,0.7009779,0.30772585,0.55486584,0.6841998,0.43279418,0.68395203,0.40324455,0.928724,0.5519307,0.924458,0.53834474,1.0110109,0.6027294,0.9731076,0.5642136,0
0.2827814,0.5163262,0.27149993,0.5193052,0.2738821,0.5133883,0.26782143,0.48092234,0.26916885,0.46816182,0.33789295,0.44071674,0.36466214,0.38813877,0.34024736,0.59771144,0.36085522,0.51211524,0.27778596,0.6982884,0.322665,0.5335476,0.7003767,0.4249935,0.70234084,0.39711893,0.9345343,0.5500036,0.9339931,0.5335655,1.0137608,0.6127964,0.9662025,0.55125314,0
